geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,subdivision_hasc_code
3521476,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Pijijiapan,,America/Mexico_City,CS
3521574,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Pichucalco,,America/Mexico_City,CS
3521596,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Peto,,America/Merida,YU
3521628,en,NA,North America,MX,Mexico,VER,Veracruz,,,Perote,,America/Mexico_City,VE
3521833,en,NA,North America,MX,Mexico,VER,Veracruz,,,Paso del Macho,,America/Mexico_City,VE
3521912,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Paraiso,,America/Mexico_City,TB
3521922,en,NA,North America,MX,Mexico,VER,Veracruz,,,Papantla de Olarte,,America/Mexico_City,VE
3521925,en,NA,North America,MX,Mexico,MEX,México,,,Papalotla,,America/Mexico_City,EM
3521941,en,NA,North America,MX,Mexico,VER,Veracruz,,,Panuco,,America/Mexico_City,VE
3521951,en,NA,North America,MX,Mexico,TLA,Tlaxcala,,,Panotla,,America/Mexico_City,TL
3522061,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Palo Blanco,,America/Mexico_City,GR
3522130,en,NA,North America,MX,Mexico,PUE,Puebla,,,Palmar de Bravo,,America/Mexico_City,PU
3522164,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Palenque/Temp,,America/Mexico_City,CS
3522198,en,NA,North America,MX,Mexico,PUE,Puebla,,,Pahuatlan de Valle,,America/Mexico_City,PU
3522208,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Pachuquilla,,America/Mexico_City,HG
3522210,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Pachuca,,America/Mexico_City,HG
3522232,en,NA,North America,MX,Mexico,MEX,México,,,Ozumba de Alzate,,America/Mexico_City,EM
3522235,en,NA,North America,MX,Mexico,VER,Veracruz,,,Ozuluama de Mascarenas,,America/Mexico_City,VE
3522251,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Oxkutzkab,,America/Merida,YU
3522265,en,NA,North America,MX,Mexico,MEX,México,,,Otumba,,America/Mexico_City,EM
3522279,en,NA,North America,MX,Mexico,VER,Veracruz,,,Oteapan,,America/Mexico_City,VE
3522280,en,NA,North America,MX,Mexico,VER,Veracruz,,,Otatitlan,,America/Mexico_City,VE
3522302,en,NA,North America,MX,Mexico,HID,Hidalgo,,,San Felipe Orizatlan,,America/Mexico_City,HG
3522307,en,NA,North America,MX,Mexico,VER,Veracruz,,,Orizaba,,America/Mexico_City,VE
3522317,en,NA,North America,MX,Mexico,PUE,Puebla,,,Oriental,,America/Mexico_City,PU
3522335,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Omitlan de Juarez,,America/Mexico_City,HG
3522343,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Ometepec,,America/Mexico_City,GR
3522347,en,NA,North America,MX,Mexico,VER,Veracruz,,,Omealca,,America/Mexico_City,VE
3522350,en,NA,North America,MX,Mexico,VER,Veracruz,,,Oluta,,America/Mexico_City,VE
3522360,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Olivar de los Padres,,America/Mexico_City,DF
3522444,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Ocozocoautla de Espinosa,,America/Mexico_City,CS
3522445,en,NA,North America,MX,Mexico,MEX,México,,,Ocoyoacac,,America/Mexico_City,EM
3522451,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Ocotlan de Morelos,,America/Mexico_City,OA
3522467,en,NA,North America,MX,Mexico,MOR,Morelos,,,Ocotepec,,America/Mexico_City,MO
3522484,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Ocosingo,,America/Mexico_City,CS
3522505,en,NA,North America,MX,Mexico,MOR,Morelos,,,Oaxtepec,,America/Mexico_City,MO
3522507,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Oaxaca City,,America/Mexico_City,OA
3522509,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,,,America/Mexico_City,OA
3522514,en,NA,North America,MX,Mexico,CAM,Campeche,,,Nunkini,,America/Merida,CM
3522526,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Nuevo Progreso,,America/Monterrey,TM
3522542,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,,,America/Monterrey,NL
3522551,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Nuevo Laredo,,America/Matamoros,TM
3522645,en,NA,North America,MX,Mexico,PUE,Puebla,,,Nopalucan,,America/Mexico_City,PU
3522696,en,NA,North America,MX,Mexico,VER,Veracruz,,,Nogales,,America/Mexico_City,VE
3522732,en,NA,North America,MX,Mexico,MEX,México,,,Ciudad Nicolás Romero,,America/Mexico_City,EM
3522790,en,NA,North America,MX,Mexico,MEX,México,,,Naucalpan,,America/Mexico_City,EM
3522804,en,NA,North America,MX,Mexico,VER,Veracruz,,,Naranjos,,America/Mexico_City,VE
3522845,en,NA,North America,MX,Mexico,VER,Veracruz,,,Nanchital de Lazaro Cardenas del Rio,,America/Mexico_City,VE
3522855,en,NA,North America,MX,Mexico,TLA,Tlaxcala,,,Ciudad de Nanacamilpa,,America/Mexico_City,TL
3522865,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Nacajuca,,America/Mexico_City,TB
3522886,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Muna,,America/Merida,YU
3522924,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Motul,,America/Merida,YU
3522926,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Motozintla,,America/Mexico_City,CS
3523011,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,Mazatlan,,America/Mazatlan,NL
3523113,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Mochitlan,,America/Mexico_City,GR
3523120,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Santa Maria Mixtequilla,,America/Mexico_City,OA
3523127,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Mixquiahuala de Juarez,,America/Mexico_City,HG
3523141,en,NA,North America,MX,Mexico,VER,Veracruz,,,Misantla,,America/Mexico_City,VE
3523180,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Mineral del Monte,,America/Mexico_City,HG
3523182,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Mineral de la Reforma,,America/Mexico_City,HG
3523183,en,NA,North America,MX,Mexico,VER,Veracruz,,,Minatitlán,,America/Mexico_City,VE
3523202,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Milpa Alta,,America/Mexico_City,DF
3523240,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Miahuatlan de Porfirio Diaz,,America/Mexico_City,OA
3523247,en,NA,North America,MX,Mexico,MOR,Morelos,,,Miacatlan,,America/Mexico_City,MO
3523272,en,NA,North America,MX,Mexico,MEX,México,,,,,America/Mexico_City,EM
3523274,en,NA,North America,MX,Mexico,MEX,México,,,Colonia Mexico,,America/Mexico_City,EM
3523302,en,NA,North America,MX,Mexico,MEX,México,,,Metepec,,America/Mexico_City,EM
3523303,en,NA,North America,MX,Mexico,MEX,México,,,Metepec,,America/Mexico_City,EM
3523349,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Mérida,,America/Merida,YU
3523359,en,NA,North America,MX,Mexico,VER,Veracruz,,,Mendoza,,America/Mexico_City,VE
3523387,en,NA,North America,MX,Mexico,VER,Veracruz,,,Medellin de Bravo,,America/Mexico_City,VE
3523415,en,NA,North America,MX,Mexico,MOR,Morelos,,,Mazatepec,,America/Mexico_City,MO
3523450,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Matias Romero,,America/Mexico_City,OA
3523466,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Heroica Matamoros,,America/Matamoros,TM
3523513,en,NA,North America,MX,Mexico,VER,Veracruz,,,Martinez de la Torre,,America/Mexico_City,VE
3523559,en,NA,North America,MX,Mexico,VER,Veracruz,,,Mariano Escobedo,,America/Mexico_City,VE
3523590,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Mapastepec,,America/Mexico_City,CS
3523608,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Ursulo Galvan,,America/Monterrey,TM
3523760,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Magdalena Contreras,,America/Mexico_City,DF
3523791,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Macuspana,,America/Mexico_City,TB
3523908,en,NA,North America,MX,Mexico,MEX,México,,,Los Reyes Acaquilpan,,America/Mexico_City,EM
3524224,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Lomas de Chapultepec,,America/Mexico_City,DF
3524248,en,NA,North America,MX,Mexico,VER,Veracruz,,,Las Lomas,,America/Mexico_City,VE
3524348,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,Linares,,America/Monterrey,NL
3524374,en,NA,North America,MX,Mexico,PUE,Puebla,,,Libres,,America/Mexico_City,PU
3524389,en,NA,North America,MX,Mexico,MEX,México,,,Lerma de Villada,,America/Mexico_City,EM
3524391,en,NA,North America,MX,Mexico,VER,Veracruz,,,Lerdo de Tejada,,America/Mexico_City,VE
3524527,en,NA,North America,MX,Mexico,CHP,Chiapas,,,La Trinitaria,,America/Mexico_City,CS
3524618,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Las Rosas,,America/Mexico_City,CS
3524744,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Las Margaritas,,America/Mexico_City,CS
3524903,en,NA,North America,MX,Mexico,VER,Veracruz,,,Las Choapas,,America/Mexico_City,VE
3525350,en,NA,North America,MX,Mexico,QUE,Querétaro,,,Landa de Matamoros,,America/Mexico_City,QT
3525596,en,NA,North America,MX,Mexico,VER,Veracruz,,,La Isla,,America/Mexico_City,VE
3526230,en,NA,North America,MX,Mexico,VER,Veracruz,,,La Antigua,,America/Mexico_City,VE
3526284,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Kinchil,,America/Merida,YU
3526355,en,NA,North America,MX,Mexico,MEX,México,,,Juchitepec,,America/Mexico_City,EM
3526357,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Juchitán de Zaragoza,,America/Mexico_City,OA
3526382,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Juan Gonzalez Romero,,America/Mexico_City,DF
3526446,en,NA,North America,MX,Mexico,VER,Veracruz,,,Jose Cardel,,America/Mexico_City,VE
3526458,en,NA,North America,MX,Mexico,MOR,Morelos,,,Jonacatepec,,America/Mexico_City,MO
3526467,en,NA,North America,MX,Mexico,MOR,Morelos,,,Jojutla,,America/Mexico_City,MO
3526473,en,NA,North America,MX,Mexico,MEX,México,,,Jocotitlan,,America/Mexico_City,EM
3526485,en,NA,North America,MX,Mexico,MOR,Morelos,,,Jiutepec,,America/Mexico_City,MO
3526487,en,NA,North America,MX,Mexico,MEX,México,,,Jiquipilco,,America/Mexico_City,EM
3526501,en,NA,North America,MX,Mexico,MEX,México,,,Jilotepec de Molina Enriquez,,America/Mexico_City,EM
3526538,en,NA,North America,MX,Mexico,VER,Veracruz,,,Jesus Carranza,,America/Mexico_City,VE
3526564,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Jaumave,,America/Monterrey,TM
3526584,en,NA,North America,MX,Mexico,MOR,Morelos,,,Jantetelco,,America/Mexico_City,MO
3526588,en,NA,North America,MX,Mexico,VER,Veracruz,,,Jamapa,,America/Mexico_City,VE
3526593,en,NA,North America,MX,Mexico,VER,Veracruz,,,Jaltipan de Morelos,,America/Mexico_City,VE
3526599,en,NA,North America,MX,Mexico,MOR,Morelos,,,Jaltepec,,America/Mexico_City,MO
3526600,en,NA,North America,MX,Mexico,MEX,México,,,Jaltenco,,America/Mexico_City,EM
3526601,en,NA,North America,MX,Mexico,QUE,Querétaro,,,Jalpan,,America/Mexico_City,QT
3526603,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Jalpa de Mendez,,America/Mexico_City,TB
3526617,en,NA,North America,MX,Mexico,VER,Veracruz,,,Xalapa,,America/Mexico_City,VE
3526621,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Jalapa,,America/Mexico_City,OA
3526625,en,NA,North America,MX,Mexico,VER,Veracruz,,,Jalacingo,,America/Mexico_City,VE
3526657,en,NA,North America,MX,Mexico,PUE,Puebla,,,Izúcar de Matamoros,,America/Mexico_City,PU
3526665,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Ixtlan de Juarez,,America/Mexico_City,OA
3526670,en,NA,North America,MX,Mexico,MEX,México,,,Ixtlahuaca de Rayon,,America/Mexico_City,EM
3526674,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Ixtepec,,America/Mexico_City,OA
3526681,en,NA,North America,MX,Mexico,MEX,México,,,Ixtapan de la Sal,,America/Mexico_City,EM
3526682,en,NA,North America,MX,Mexico,MEX,México,,,Ixtapaluca,,America/Mexico_City,EM
3526683,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Iztapalapa,,America/Mexico_City,DF
3526692,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Iztaltepec,,America/Mexico_City,OA
3526696,en,NA,North America,MX,Mexico,VER,Veracruz,,,Ixtaczoquitlan,,America/Mexico_City,VE
3526700,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Iztacalco,,America/Mexico_City,DF
3526708,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Ixmiquilpan,,America/Mexico_City,HG
3526713,en,NA,North America,MX,Mexico,VER,Veracruz,,,Ixhuatlan del Cafe,,America/Mexico_City,VE
3526714,en,NA,North America,MX,Mexico,VER,Veracruz,,,Ixhuatlancillo,,America/Mexico_City,VE
3526715,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,San Francisco Ixhuatan,,America/Mexico_City,OA
3526730,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Ixcateopan de Cuauhtemoc,,America/Mexico_City,GR
3526756,en,NA,North America,MX,Mexico,ROO,Quintana Roo,,,Isla Mujeres,,America/Cancun,QR
3526798,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Iguala de la Independencia,,America/Mexico_City,GR
3526838,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Hunucma,,America/Merida,YU
3526855,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Huixtla,,America/Mexico_City,CS
3526858,en,NA,North America,MX,Mexico,MEX,México,,,Huixquilucan de Degollado,,America/Mexico_City,EM
3526864,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Ciudad de Huitzuco,,America/Mexico_City,GR
3526883,en,NA,North America,MX,Mexico,MOR,Morelos,,,Huitzilac,,America/Mexico_City,MO
3526908,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Huimanguillo,,America/Mexico_City,TB
3526923,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Huichapan,,America/Mexico_City,HG
3526952,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Huejutla de Reyes,,America/Mexico_City,HG
3526953,en,NA,North America,MX,Mexico,PUE,Puebla,,,Huejotzingo,,America/Mexico_City,PU
3526957,en,NA,North America,MX,Mexico,MEX,México,,,Huehuetoca,,America/Mexico_City,EM
3526966,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Huehuetan,,America/Mexico_City,CS
3526987,en,NA,North America,MX,Mexico,PUE,Puebla,,,Huautla de Jimenez,,America/Mexico_City,PU
3526989,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Huautla,,America/Mexico_City,HG
3526992,en,NA,North America,MX,Mexico,PUE,Puebla,,,Huauchinango,,America/Mexico_City,PU
3526993,en,NA,North America,MX,Mexico,VER,Veracruz,,,Huatusco,,America/Mexico_City,VE
3527017,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Huamuxtitlan,,America/Mexico_City,GR
3527023,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Ciudad de Huajuapan de Leon,,America/Mexico_City,OA
3527065,en,NA,North America,MX,Mexico,CAM,Campeche,,,Hopelchen,,America/Merida,CM
3527115,en,NA,North America,MX,Mexico,HID,Hidalgo,,,,,America/Mexico_City,HG
3527149,en,NA,North America,MX,Mexico,CAM,Campeche,,,Hecelchakan,,America/Merida,CM
3527427,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Magiscatzin,,America/Monterrey,TM
3527451,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,Ciudad General Teran,,America/Monterrey,NL
3527454,en,NA,North America,MX,Mexico,SLP,San Luis Potosí,,,Tancanhuitz,,America/Mexico_City,SL
3527457,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,General Bravo,,America/Monterrey,NL
3527542,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Comalapa,,America/Mexico_City,CS
3527596,en,NA,North America,MX,Mexico,VER,Veracruz,,,Fortin de las Flores,,America/Mexico_City,VE
3527639,en,NA,North America,MX,Mexico,ROO,Quintana Roo,,,Felipe Carrillo Puerto,,America/Cancun,QR
3527646,en,NA,North America,MX,Mexico,CMX,Mexico City,,,,,America/Mexico_City,DF
3527656,en,NA,North America,MX,Mexico,QUE,Querétaro,,,Ezequiel Montes,,America/Mexico_City,QT
3527748,en,NA,North America,MX,Mexico,PUE,Puebla,,,Esperanza,,America/Mexico_City,PU
3527768,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Escuintla,,America/Mexico_City,CS
3527795,en,NA,North America,MX,Mexico,CAM,Campeche,,,Escarcega,,America/Merida,CM
3527806,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Epazoyucan,,America/Mexico_City,HG
3527876,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Emiliano Zapata,,America/Mexico_City,HG
3527879,en,NA,North America,MX,Mexico,MOR,Morelos,,,Emiliano Zapata,,America/Mexico_City,MO
3527880,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Emiliano Zapata,,America/Mexico_City,CS
3527881,en,NA,North America,MX,Mexico,TAB,Tabasco,,,El Carmen,,America/Mexico_City,TB
3528601,en,NA,North America,MX,Mexico,GRO,Guerrero,,,El Ocotito,,America/Mexico_City,GR
3528756,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Ciudad Mante,,America/Monterrey,TM
3528894,en,NA,North America,MX,Mexico,VER,Veracruz,,,El Higo,,America/Mexico_City,VE
3529274,en,NA,North America,MX,Mexico,NLE,Nuevo León,,,El Carmen de Castano,,America/Monterrey,NL
3529510,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Ejutla de Crespo,,America/Mexico_City,OA
3529612,en,NA,North America,MX,Mexico,MEX,México,,,Ecatepec,,America/Mexico_City,EM
3529619,en,NA,North America,MX,Mexico,SLP,San Luis Potosí,,,Ebano,,America/Mexico_City,SL
3529841,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Defensores de La Republica,,America/Mexico_City,DF
3529866,en,NA,North America,MX,Mexico,PUE,Puebla,,,Cuyoaco,,America/Mexico_City,PU
3529886,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Cunduacan,,America/Mexico_City,TB
3529911,en,NA,North America,MX,Mexico,VER,Veracruz,,,Cuitlahuac,,America/Mexico_City,VE
3529915,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,Cuilapan de Guerrero,,America/Mexico_City,OA
3529932,en,NA,North America,MX,Mexico,PUE,Puebla,,,Cuetzalan,,America/Mexico_City,PU
3529933,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Cuetzala del Progreso,,America/Mexico_City,GR
3529947,en,NA,North America,MX,Mexico,MOR,Morelos,,,Cuernavaca,,America/Mexico_City,MO
3529980,en,NA,North America,MX,Mexico,VER,Veracruz,,,Cuautlapan,,America/Mexico_City,VE
3529981,en,NA,North America,MX,Mexico,PUE,Puebla,,,Cuautlancingo,,America/Mexico_City,PU
3529982,en,NA,North America,MX,Mexico,MOR,Morelos,,,Cuautla,,America/Mexico_City,MO
3529986,en,NA,North America,MX,Mexico,MEX,México,,,Cuautitlan,,America/Mexico_City,EM
3529988,en,NA,North America,MX,Mexico,PUE,Puebla,,,Cuautinchan,,America/Mexico_City,PU
3529989,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Cuautepec de Hinojosa,,America/Mexico_City,HG
3530043,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Cualac,,America/Mexico_City,GR
3530046,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Cuajinicuilapa,,America/Mexico_City,GR
3530049,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Delegacion Cuajimalpa de Morelos,,America/Mexico_City,DF
3530066,en,NA,North America,MX,Mexico,GRO,Guerrero,,,Cruz Grande,,America/Mexico_City,GR
3530103,en,NA,North America,MX,Mexico,ROO,Quintana Roo,,,San Miguel de Cozumel,,America/Cancun,QR
3530123,en,NA,North America,MX,Mexico,MEX,México,,,Coyotepec,,America/Mexico_City,EM
3530139,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Coyoacán,,America/Mexico_City,DF
3530144,en,NA,North America,MX,Mexico,VER,Veracruz,,,Coxquihui,,America/Mexico_City,VE
3530167,en,NA,North America,MX,Mexico,VER,Veracruz,,,Cosoleacaque,,America/Mexico_City,VE
3530168,en,NA,North America,MX,Mexico,VER,Veracruz,,,Cosolapa,,America/Mexico_City,VE
3530175,en,NA,North America,MX,Mexico,VER,Veracruz,,,Coscomatepec de Bravo,,America/Mexico_City,VE
3530177,en,NA,North America,MX,Mexico,VER,Veracruz,,,Cosamaloapan,,America/Mexico_City,VE
3530240,en,NA,North America,MX,Mexico,VER,Veracruz,,,Córdoba,,America/Mexico_City,VE
3530267,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Copainala,,America/Mexico_City,CS
3530283,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Constitucion de la Republica,,America/Mexico_City,DF
3530295,en,NA,North America,MX,Mexico,YUC,Yucatán,,,Conkal,,America/Merida,YU
3530367,en,NA,North America,MX,Mexico,CHP,Chiapas,,,Comitán,,America/Mexico_City,CS
3530369,en,NA,North America,MX,Mexico,OAX,Oaxaca,,,San Pedro Comitancillo,,America/Mexico_City,OA
3530385,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Comalcalco,,America/Mexico_City,TB
3530494,en,NA,North America,MX,Mexico,MEX,México,,,Cocotitlan,,America/Mexico_City,EM
3530513,en,NA,North America,MX,Mexico,VER,Veracruz,,,Coatzintla,,America/Mexico_City,VE
3530517,en,NA,North America,MX,Mexico,VER,Veracruz,,,Coatzacoalcos,,America/Mexico_City,VE
3530527,en,NA,North America,MX,Mexico,MEX,México,,,Coatepec Harinas,,America/Mexico_City,EM
3530531,en,NA,North America,MX,Mexico,VER,Veracruz,,,Coatepec,,America/Mexico_City,VE
3530554,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Santa Ursula Coapa,,America/Mexico_City,DF
3530569,en,NA,North America,MX,Mexico,MEX,México,,,Coacalco,,America/Mexico_City,EM
3530580,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Ciudad Victoria,,America/Monterrey,TM
3530584,en,NA,North America,MX,Mexico,PUE,Puebla,,,Ciudad Serdan,,America/Mexico_City,PU
3530585,en,NA,North America,MX,Mexico,MEX,México,,,Ciudad Satelite,,America/Mexico_City,EM
3530587,en,NA,North America,MX,Mexico,HID,Hidalgo,,,Ciudad Sahagun,,America/Mexico_City,HG
3530588,en,NA,North America,MX,Mexico,TAB,Tabasco,,,Ciudad Pemex,,America/Mexico_City,TB
3530589,en,NA,North America,MX,Mexico,MEX,México,,,Ciudad Nezahualcoyotl,,America/Mexico_City,EM
3530590,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Ciudad Miguel Aleman,,America/Monterrey,TM
3530592,en,NA,North America,MX,Mexico,VER,Veracruz,,,Ciudad Mendoza,,America/Mexico_City,VE
3530594,en,NA,North America,MX,Mexico,TAM,Tamaulipas,,,Ciudad Madero,,America/Monterrey,TM
3530596,en,NA,North America,MX,Mexico,SLP,San Luis Potosí,,,Ciudad Fernandez,,America/Mexico_City,SL
3530597,en,NA,North America,MX,Mexico,CMX,Mexico City,,,Mexico City,,America/Mexico_City,DF
3530599,en,NA,North America,MX,Mexico,CAM,Campeche,,,Ciudad del Carmen,,America/Merida,CM
